section_crn,subject,number,section,info,time,times_summary,locations_summary,times_long_summary,times_by_day
26077,CHEM,165D,10,Discussion Section,Th 2.30-3.20,Th 2:30pm-3:20pm,,Th 2:30pm-3:20pm,"{'Thursday': ('14:30', '15:20', '')}"
26078,CHEM,165D,11,Discussion Section,Th 7.00-7.50p,Th 7:00pm-7:50pm,,Th 7:00pm-7:50pm,"{'Thursday': ('19:00', '19:50', '')}"
26079,CHEM,165D,12,Discussion Section,T 11.35-12.25,T 11:35am-12:25am,,T 11:35am-12:25am,"{'Tuesday': ('11:35', '12:25', '')}"
26080,CHEM,165D,13,Discussion Section,T 1.30-2.20,T 1:30pm-2:20pm,,T 1:30pm-2:20pm,"{'Tuesday': ('13:30', '14:20', '')}"
26081,CHEM,165D,14,Discussion Section,T 11.35-12.25,T 11:35am-12:25am,,T 11:35am-12:25am,"{'Tuesday': ('11:35', '12:25', '')}"
26082,CHEM,165D,15,Discussion Section,Th 11.35-12.25,Th 11:35am-12:25am,,Th 11:35am-12:25am,"{'Thursday': ('11:35', '12:25', '')}"
26083,CHEM,167D,01,Discussion Section,M 1.30-2.20,M 1:30pm-2:20pm,,M 1:30pm-2:20pm,"{'Monday': ('13:30', '14:20', '')}"
26084,CHEM,167D,02,Discussion Section,M 2.30-3.20,M 2:30pm-3:20pm,,M 2:30pm-3:20pm,"{'Monday': ('14:30', '15:20', '')}"
26085,CHEM,167D,03,Discussion Section,M 7.00-7.50p,M 7:00pm-7:50pm,,M 7:00pm-7:50pm,"{'Monday': ('19:00', '19:50', '')}"
26086,CHEM,167D,04,Discussion Section,T 1.30-2.20,T 1:30pm-2:20pm,,T 1:30pm-2:20pm,"{'Tuesday': ('13:30', '14:20', '')}"
26087,CHEM,167D,05,Discussion Section,T 2.30-3.20,T 2:30pm-3:20pm,,T 2:30pm-3:20pm,"{'Tuesday': ('14:30', '15:20', '')}"
26088,CHEM,167D,06,Discussion Section,T 7.00-7.50p,T 7:00pm-7:50pm,,T 7:00pm-7:50pm,"{'Tuesday': ('19:00', '19:50', '')}"
26089,CHEM,175D,01,Discussion Section,M 1.30-2.20,M 1:30pm-2:20pm,,M 1:30pm-2:20pm,"{'Monday': ('13:30', '14:20', '')}"
26090,CHEM,175D,02,Discussion Section,M 2.30-3.20,M 2:30pm-3:20pm,,M 2:30pm-3:20pm,"{'Monday': ('14:30', '15:20', '')}"
26091,CHEM,175D,03,Discussion Section,M 7.00-7.50p,M 7:00pm-7:50pm,,M 7:00pm-7:50pm,"{'Monday': ('19:00', '19:50', '')}"
26092,CHEM,175D,04,Discussion Section,,,,,{}
26093,CHEM,175D,05,Discussion Section,T 1.30-2.20,T 1:30pm-2:20pm,,T 1:30pm-2:20pm,"{'Tuesday': ('13:30', '14:20', '')}"
26094,CHEM,175D,06,Discussion Section,T 2.30-3.20,T 2:30pm-3:20pm,,T 2:30pm-3:20pm,"{'Tuesday': ('14:30', '15:20', '')}"
26095,CHEM,175D,07,Discussion Section,,,,,{}
26096,CHEM,175D,08,Discussion Section,T 8.00-8.50p,T 8:00pm-8:50pm,,T 8:00pm-8:50pm,"{'Tuesday': ('20:00', '20:50', '')}"
26123,CHEM,220D,01,Discussion Section,M 1.30-2.20,M 1:30pm-2:20pm,,M 1:30pm-2:20pm,"{'Monday': ('13:30', '14:20', '')}"
26124,CHEM,220D,02,Discussion Section,M 7.00-7.50p,M 7:00pm-7:50pm,,M 7:00pm-7:50pm,"{'Monday': ('19:00', '19:50', '')}"
26125,CHEM,220D,03,Discussion Section,T 1.30-2.20,T 1:30pm-2:20pm,,T 1:30pm-2:20pm,"{'Tuesday': ('13:30', '14:20', '')}"
26126,CHEM,220D,04,Discussion Section,T 7.00-7.50p,T 7:00pm-7:50pm,,T 7:00pm-7:50pm,"{'Tuesday': ('19:00', '19:50', '')}"
26109,CHEM,221D,01,Discussion section,M 1.30-2.20,M 1:30pm-2:20pm,,M 1:30pm-2:20pm,"{'Monday': ('13:30', '14:20', '')}"
26110,CHEM,221D,02,Discussion section,M 2.30-3.20,M 2:30pm-3:20pm,,M 2:30pm-3:20pm,"{'Monday': ('14:30', '15:20', '')}"
26111,CHEM,221D,03,Discussion section,M 7.00-7.50p,M 7:00pm-7:50pm,,M 7:00pm-7:50pm,"{'Monday': ('19:00', '19:50', '')}"
26112,CHEM,221D,04,Discussion section,,,,,{}
26113,CHEM,221D,05,Discussion section,T 1.30-2.20,T 1:30pm-2:20pm,,T 1:30pm-2:20pm,"{'Tuesday': ('13:30', '14:20', '')}"
26114,CHEM,221D,06,Discussion section,T 2.30-3.20,T 2:30pm-3:20pm,,T 2:30pm-3:20pm,"{'Tuesday': ('14:30', '15:20', '')}"
26115,CHEM,221D,07,Discussion section,T 7.00-7.50p,T 7:00pm-7:50pm,,T 7:00pm-7:50pm,"{'Tuesday': ('19:00', '19:50', '')}"
26116,CHEM,221D,08,Discussion section,T 7.00-7.50p,T 7:00pm-7:50pm,,T 7:00pm-7:50pm,"{'Tuesday': ('19:00', '19:50', '')}"
26117,CHEM,221D,09,Discussion section,W 1.30-2.20,W 1:30pm-2:20pm,,W 1:30pm-2:20pm,"{'Wednesday': ('13:30', '14:20', '')}"
26118,CHEM,221D,10,Discussion section,,,,,{}
26119,CHEM,221D,11,Discussion section,W 7.00-7.50p,W 7:00pm-7:50pm,,W 7:00pm-7:50pm,"{'Wednesday': ('19:00', '19:50', '')}"
26120,CHEM,221D,12,Discussion section,,,,,{}
26121,CHEM,221D,13,Discussion section,Th 1.30-2.20,Th 1:30pm-2:20pm,,Th 1:30pm-2:20pm,"{'Thursday': ('13:30', '14:20', '')}"
26122,CHEM,221D,14,Discussion section,,,,,{}
26155,CHEM,223LD,01,Lab Section,M 1.00-5.00 SCL 229,M 1:00pm-5:00pm,SCL 229,M 1:00pm-5:00pm in SCL 229,"{'Monday': ('13:00', '17:00', 'SCL 229')}"
26156,CHEM,223LD,02,Lab Section,T 1.00-5.00 SCL 229,T 1:00pm-5:00pm,SCL 229,T 1:00pm-5:00pm in SCL 229,"{'Tuesday': ('13:00', '17:00', 'SCL 229')}"
26157,CHEM,223LD,03,Lab Section,W 1.00-5.00 SCL 229,W 1:00pm-5:00pm,SCL 229,W 1:00pm-5:00pm in SCL 229,"{'Wednesday': ('13:00', '17:00', 'SCL 229')}"
26158,CHEM,223LD,04,Lab Section,Th 1.00-5.00 SCL 229,Th 1:00pm-5:00pm,SCL 229,Th 1:00pm-5:00pm in SCL 229,"{'Thursday': ('13:00', '17:00', 'SCL 229')}"
26159,CHEM,223LD,05,Lab Section,F 1.00-5.00 SCL 229,F 1:00pm-5:00pm,SCL 229,F 1:00pm-5:00pm in SCL 229,"{'Friday': ('13:00', '17:00', 'SCL 229')}"
26160,CHEM,223LD,06,Lab Section,M 1.00-5.00 ONLINE,M 1:00pm-5:00pm,ONLINE,M 1:00pm-5:00pm in ONLINE,"{'Monday': ('13:00', '17:00', 'ONLINE')}"
26161,CHEM,223LD,07,Lab Section,T 1.00-5.00 ONLINE,T 1:00pm-5:00pm,ONLINE,T 1:00pm-5:00pm in ONLINE,"{'Tuesday': ('13:00', '17:00', 'ONLINE')}"
26162,CHEM,223LD,08,Lab Section,W 1.00-5.00 ONLINE,W 1:00pm-5:00pm,ONLINE,W 1:00pm-5:00pm in ONLINE,"{'Wednesday': ('13:00', '17:00', 'ONLINE')}"
26163,CHEM,223LD,09,Lab Section,W 1.00-5.00 ONLINE,W 1:00pm-5:00pm,ONLINE,W 1:00pm-5:00pm in ONLINE,"{'Wednesday': ('13:00', '17:00', 'ONLINE')}"
26164,CHEM,223LD,10,Lab Section,W 1.00-5.00 SCL 229,W 1:00pm-5:00pm,SCL 229,W 1:00pm-5:00pm in SCL 229,"{'Wednesday': ('13:00', '17:00', 'SCL 229')}"
26165,CHEM,223LD,11,Lab Section,Th 1.00-5.00 ONLINE,Th 1:00pm-5:00pm,ONLINE,Th 1:00pm-5:00pm in ONLINE,"{'Thursday': ('13:00', '17:00', 'ONLINE')}"
26166,CHEM,223LD,12,Lab Section,Th 1.00-5.00 SCL 229,Th 1:00pm-5:00pm,SCL 229,Th 1:00pm-5:00pm in SCL 229,"{'Thursday': ('13:00', '17:00', 'SCL 229')}"
26167,CHEM,223LD,13,Lab Section,Th 1.00-5.00 SCL 229,Th 1:00pm-5:00pm,SCL 229,Th 1:00pm-5:00pm in SCL 229,"{'Thursday': ('13:00', '17:00', 'SCL 229')}"
26168,CHEM,223LD,14,Lab Section,F 1.00-5.00 ONLINE,F 1:00pm-5:00pm,ONLINE,F 1:00pm-5:00pm in ONLINE,"{'Friday': ('13:00', '17:00', 'ONLINE')}"
26169,CHEM,223LD,15,Lab Section,F 1.00-5.00 ONLINE,F 1:00pm-5:00pm,ONLINE,F 1:00pm-5:00pm in ONLINE,"{'Friday': ('13:00', '17:00', 'ONLINE')}"
26170,CHEM,223LD,16,Lab Section,F 1.00-5.00 ONLINE,F 1:00pm-5:00pm,ONLINE,F 1:00pm-5:00pm in ONLINE,"{'Friday': ('13:00', '17:00', 'ONLINE')}"
26171,CHEM,223LD,17,Lab Section,F 1.00-5.00 ONLINE,F 1:00pm-5:00pm,ONLINE,F 1:00pm-5:00pm in ONLINE,"{'Friday': ('13:00', '17:00', 'ONLINE')}"
26172,CHEM,223LD,18,Lab Section,F 1.00-5.00 SCL 229,F 1:00pm-5:00pm,SCL 229,F 1:00pm-5:00pm in SCL 229,"{'Friday': ('13:00', '17:00', 'SCL 229')}"
26173,CHEM,223LD,19,Lab Section,F 1.00-5.00 SCL 229,F 1:00pm-5:00pm,SCL 229,F 1:00pm-5:00pm in SCL 229,"{'Friday': ('13:00', '17:00', 'SCL 229')}"
26174,CHEM,223LD,20,Lab Section,F 1.00-5.00 SCL 229,F 1:00pm-5:00pm,SCL 229,F 1:00pm-5:00pm in SCL 229,"{'Friday': ('13:00', '17:00', 'SCL 229')}"
26107,CHEM,251LD,01,Lab Section,T 1.00-5.00,T 1:00pm-5:00pm,,T 1:00pm-5:00pm,"{'Tuesday': ('13:00', '17:00', '')}"
26108,CHEM,251LD,02,Lab Section,W 1.00-5.00,W 1:00pm-5:00pm,,W 1:00pm-5:00pm,"{'Wednesday': ('13:00', '17:00', '')}"
26104,CHEM,252D,01,Discussion section,M 1.30-2.20,M 1:30pm-2:20pm,,M 1:30pm-2:20pm,"{'Monday': ('13:30', '14:20', '')}"
26105,CHEM,252D,02,Discussion section,M 7.00-7.50p,M 7:00pm-7:50pm,,M 7:00pm-7:50pm,"{'Monday': ('19:00', '19:50', '')}"
26103,CHEM,252D,03,Discussion section,,,,,{}
26106,CHEM,252D,04,Discussion section,,,,,{}
26149,CHEM,330LD,01,Lab Section,M 1.00-5.00,M 1:00pm-5:00pm,,M 1:00pm-5:00pm,"{'Monday': ('13:00', '17:00', '')}"
26150,CHEM,330LD,02,Lab Section,T 1.00-5.00,T 1:00pm-5:00pm,,T 1:00pm-5:00pm,"{'Tuesday': ('13:00', '17:00', '')}"
26151,CHEM,330LD,03,Lab Section,W 1.00-5.00,W 1:00pm-5:00pm,,W 1:00pm-5:00pm,"{'Wednesday': ('13:00', '17:00', '')}"
26152,CHEM,330LD,04,Lab Section,,,,,{}
26101,CHEM,333D,01,Discussion section,,,,,{}
26102,CHEM,333D,02,Discussion section,M 2.30-3.20,M 2:30pm-3:20pm,,M 2:30pm-3:20pm,"{'Monday': ('14:30', '15:20', '')}"
26097,CHEM,333D,03,Discussion section,M 7.00-7.50p,M 7:00pm-7:50pm,,M 7:00pm-7:50pm,"{'Monday': ('19:00', '19:50', '')}"
26098,CHEM,333D,04,Discussion section,,,,,{}
26099,CHEM,333D,05,Discussion section,T 2.30-3.20,T 2:30pm-3:20pm,,T 2:30pm-3:20pm,"{'Tuesday': ('14:30', '15:20', '')}"
26100,CHEM,333D,06,Discussion section,T 7.00-7.50p,T 7:00pm-7:50pm,,T 7:00pm-7:50pm,"{'Tuesday': ('19:00', '19:50', '')}"
25403,CLCV,204D,01,Disussion Section,,,,,{}
25405,CLCV,204D,02,Disussion Section,,,,,{}
25407,CLCV,204D,03,Disussion Section,,,,,{}
25409,CLCV,204D,04,Disussion Section,,,,,{}
25411,CLCV,204D,05,Disussion Section,,,,,{}
25413,CLCV,204D,06,Disussion Section,Th 4.30-5.20,Th 4:30pm-5:20pm,,Th 4:30pm-5:20pm,"{'Thursday': ('16:30', '17:20', '')}"
25566,CLCV,204D,07,Disussion Section,,,,,{}
25568,CLCV,204D,08,Disussion Section,F 11.35-12.25,F 11:35am-12:25am,,F 11:35am-12:25am,"{'Friday': ('11:35', '12:25', '')}"
26009,CLCV,204D,09,Disussion Section,,,,,{}
26011,CLCV,204D,10,Disussion Section,,,,,{}
26058,CLCV,204D,11,Disussion Section,,,,,{}
26360,CLCV,204D,12,Disussion Section,Th 3.30-4.20,Th 3:30pm-4:20pm,,Th 3:30pm-4:20pm,"{'Thursday': ('15:30', '16:20', '')}"
26362,CLCV,204D,13,Disussion Section,,,,,{}
26466,CLCV,204D,14,Disussion Section,F 10.30-11.20,F 10:30am-11:20am,,F 10:30am-11:20am,"{'Friday': ('10:30', '11:20', '')}"
25495,CLCV,207D,01,Discussion Section,Th 7.00-7.50p,Th 7:00pm-7:50pm,,Th 7:00pm-7:50pm,"{'Thursday': ('19:00', '19:50', '')}"
25497,CLCV,207D,02,Discussion Section,F 10.30-11.20,F 10:30am-11:20am,,F 10:30am-11:20am,"{'Friday': ('10:30', '11:20', '')}"
25499,CLCV,207D,03,Discussion Section,Th 3.30-4.20,Th 3:30pm-4:20pm,,Th 3:30pm-4:20pm,"{'Thursday': ('15:30', '16:20', '')}"
25183,CLCV,235D,01,Discussion Section,W 4.30-5.20,W 4:30pm-5:20pm,,W 4:30pm-5:20pm,"{'Wednesday': ('16:30', '17:20', '')}"
25186,CLCV,235D,02,Discussion Section,F 2.30-3.20,F 2:30pm-3:20pm,,F 2:30pm-3:20pm,"{'Friday': ('14:30', '15:20', '')}"
25999,CLCV,235D,03,Discussion Section,W 4.30-5.20,W 4:30pm-5:20pm,,W 4:30pm-5:20pm,"{'Wednesday': ('16:30', '17:20', '')}"
26002,CLCV,235D,04,Discussion Section,F 2.30-3.20,F 2:30pm-3:20pm,,F 2:30pm-3:20pm,"{'Friday': ('14:30', '15:20', '')}"
25444,E&EB,145D,01,Discussion Section,M 7.00-7.50p,M 7:00pm-7:50pm,,M 7:00pm-7:50pm,"{'Monday': ('19:00', '19:50', '')}"
25445,E&EB,145D,02,Discussion Section,T 9.25-10.15,T 9:25am-10:15am,,T 9:25am-10:15am,"{'Tuesday': ('9:25', '10:15', '')}"
25632,E&EB,223LD,01,Lab Section,T 1.30-4.30,T 1:30pm-4:30pm,,T 1:30pm-4:30pm,"{'Tuesday': ('13:30', '16:30', '')}"
25633,E&EB,223LD,02,Lab Section,W 1.30-4.30,W 1:30pm-4:30pm,,W 1:30pm-4:30pm,"{'Wednesday': ('13:30', '16:30', '')}"
25634,E&EB,223LD,03,Lab Section,W 1.30-4.30,W 1:30pm-4:30pm,,W 1:30pm-4:30pm,"{'Wednesday': ('13:30', '16:30', '')}"
25635,E&EB,223LD,04,Lab Section,Th 1.30-4.30,Th 1:30pm-4:30pm,,Th 1:30pm-4:30pm,"{'Thursday': ('13:30', '16:30', '')}"
25921,E&EB,223LD,05,Lab Section,T 1.30-4.30,T 1:30pm-4:30pm,,T 1:30pm-4:30pm,"{'Tuesday': ('13:30', '16:30', '')}"
25922,E&EB,223LD,06,Lab Section,Th 1.30-4.30,Th 1:30pm-4:30pm,,Th 1:30pm-4:30pm,"{'Thursday': ('13:30', '16:30', '')}"
25694,E&EB,225D,01,Discussion section,W 8.20-9.10,W 8:20am-9:10am,,W 8:20am-9:10am,"{'Wednesday': ('8:20', '9:10', '')}"
25695,E&EB,225D,02,Discussion section,Th 2.30-3.20,Th 2:30pm-3:20pm,,Th 2:30pm-3:20pm,"{'Thursday': ('14:30', '15:20', '')}"
25070,E&EB,272D,01,Discussion Section,,,,,{}
25071,E&EB,272D,02,Discussion Section,,,,,{}
25065,E&EB,291LD,01,Lab Section,Th 1.30-4.30,Th 1:30pm-4:30pm,,Th 1:30pm-4:30pm,"{'Thursday': ('13:30', '16:30', '')}"
25066,E&EB,291LD,02,Lab Section,F 1.30-4.30,F 1:30pm-4:30pm,,F 1:30pm-4:30pm,"{'Friday': ('13:30', '16:30', '')}"
25283,EAST,220D,01,Discussion Section,F 9.25-10.15,F 9:25am-10:15am,,F 9:25am-10:15am,"{'Friday': ('9:25', '10:15', '')}"
25285,EAST,220D,02,Discussion Section,F 10.30-11.20,F 10:30am-11:20am,,F 10:30am-11:20am,"{'Friday': ('10:30', '11:20', '')}"
26493,EAST,220D,03,Discussion Section,F 10.30-11.20,F 10:30am-11:20am,,F 10:30am-11:20am,"{'Friday': ('10:30', '11:20', '')}"
25730,EAST,305D,01,Discussion Section,T 2.30-3.20,T 2:30pm-3:20pm,,T 2:30pm-3:20pm,"{'Tuesday': ('14:30', '15:20', '')}"
25732,EAST,305D,02,Discussion Section,F 2.30-3.20,F 2:30pm-3:20pm,,F 2:30pm-3:20pm,"{'Friday': ('14:30', '15:20', '')}"
24878,ECON,115D,01,Discussion Section,W 4.00-4.50,W 4:00pm-4:50pm,,W 4:00pm-4:50pm,"{'Wednesday': ('16:00', '16:50', '')}"
24879,ECON,115D,02,Discussion Section,W 5.00-5.50,W 5:00pm-5:50pm,,W 5:00pm-5:50pm,"{'Wednesday': ('17:00', '17:50', '')}"
24880,ECON,115D,03,Discussion Section,Th 4.00-4.50,Th 4:00pm-4:50pm,,Th 4:00pm-4:50pm,"{'Thursday': ('16:00', '16:50', '')}"
24881,ECON,115D,04,Discussion Section,Th 5.00-5.50,Th 5:00pm-5:50pm,,Th 5:00pm-5:50pm,"{'Thursday': ('17:00', '17:50', '')}"
24882,ECON,115D,05,Discussion Section,Th 7.00-7.50p,Th 7:00pm-7:50pm,,Th 7:00pm-7:50pm,"{'Thursday': ('19:00', '19:50', '')}"
24883,ECON,115D,06,Discussion Section,Th 8.00-8.50p,Th 8:00pm-8:50pm,,Th 8:00pm-8:50pm,"{'Thursday': ('20:00', '20:50', '')}"
24884,ECON,115D,07,Discussion Section,F 10.30-11.20,F 10:30am-11:20am,,F 10:30am-11:20am,"{'Friday': ('10:30', '11:20', '')}"
24885,ECON,115D,08,Discussion Section,F 11.35-12.25,F 11:35am-12:25am,,F 11:35am-12:25am,"{'Friday': ('11:35', '12:25', '')}"
24886,ECON,115D,09,Discussion Section,W 5.00-5.50,W 5:00pm-5:50pm,,W 5:00pm-5:50pm,"{'Wednesday': ('17:00', '17:50', '')}"
24887,ECON,115D,10,Discussion Section,W 4.00-4.50,W 4:00pm-4:50pm,,W 4:00pm-4:50pm,"{'Wednesday': ('16:00', '16:50', '')}"
24888,ECON,115D,11,Discussion Section,Th 4.00-4.50,Th 4:00pm-4:50pm,,Th 4:00pm-4:50pm,"{'Thursday': ('16:00', '16:50', '')}"
24889,ECON,115D,12,Discussion Section,Th 5.00-5.50,Th 5:00pm-5:50pm,,Th 5:00pm-5:50pm,"{'Thursday': ('17:00', '17:50', '')}"
24890,ECON,115D,13,Discussion Section,,,,,{}
24891,ECON,115D,14,Discussion Section,,,,,{}
24892,ECON,115D,15,Discussion Section,F 10.30-11.20,F 10:30am-11:20am,,F 10:30am-11:20am,"{'Friday': ('10:30', '11:20', '')}"
24893,ECON,115D,16,Discussion Section,F 11.35-12.25,F 11:35am-12:25am,,F 11:35am-12:25am,"{'Friday': ('11:35', '12:25', '')}"
24894,ECON,115D,17,Discussion Section,,,,,{}
24895,ECON,115D,18,Discussion Section,,,,,{}
24862,ECON,116D,01,Discussion Section,W 7.00-7.50p,W 7:00pm-7:50pm,,W 7:00pm-7:50pm,"{'Wednesday': ('19:00', '19:50', '')}"
24863,ECON,116D,02,Discussion Section,W 8.00-8.50p,W 8:00pm-8:50pm,,W 8:00pm-8:50pm,"{'Wednesday': ('20:00', '20:50', '')}"
24864,ECON,116D,03,Discussion Section,Th 1.30-2.20,Th 1:30pm-2:20pm,,Th 1:30pm-2:20pm,"{'Thursday': ('13:30', '14:20', '')}"
24865,ECON,116D,04,Discussion Section,Th 2.30-3.20,Th 2:30pm-3:20pm,,Th 2:30pm-3:20pm,"{'Thursday': ('14:30', '15:20', '')}"
24866,ECON,116D,05,Discussion Section,Th 3.30-4.20,Th 3:30pm-4:20pm,,Th 3:30pm-4:20pm,"{'Thursday': ('15:30', '16:20', '')}"
24867,ECON,116D,06,Discussion Section,Th 4.30-5.20,Th 4:30pm-5:20pm,,Th 4:30pm-5:20pm,"{'Thursday': ('16:30', '17:20', '')}"
24868,ECON,116D,07,Discussion Section,Th 7.00-7.50p,Th 7:00pm-7:50pm,,Th 7:00pm-7:50pm,"{'Thursday': ('19:00', '19:50', '')}"
24869,ECON,116D,08,Discussion Section,Th 8.00-8.50p,Th 8:00pm-8:50pm,,Th 8:00pm-8:50pm,"{'Thursday': ('20:00', '20:50', '')}"
24870,ECON,116D,09,Discussion Section,F 10.30-11.20,F 10:30am-11:20am,,F 10:30am-11:20am,"{'Friday': ('10:30', '11:20', '')}"
24871,ECON,116D,10,Discussion Section,F 11.35-12.25,F 11:35am-12:25am,,F 11:35am-12:25am,"{'Friday': ('11:35', '12:25', '')}"
24872,ECON,116D,11,Discussion Section,F 1.30-2.20,F 1:30pm-2:20pm,,F 1:30pm-2:20pm,"{'Friday': ('13:30', '14:20', '')}"
24873,ECON,116D,12,Discussion Section,F 2.30-3.20,F 2:30pm-3:20pm,,F 2:30pm-3:20pm,"{'Friday': ('14:30', '15:20', '')}"
24874,ECON,116D,13,Discussion Section,Th 3.30-4.20,Th 3:30pm-4:20pm,,Th 3:30pm-4:20pm,"{'Thursday': ('15:30', '16:20', '')}"
24875,ECON,116D,14,Discussion Section,Th 4.30-5.20,Th 4:30pm-5:20pm,,Th 4:30pm-5:20pm,"{'Thursday': ('16:30', '17:20', '')}"
24876,ECON,116D,15,Discussion Section,,,,,{}
24877,ECON,116D,16,Discussion Section,,,,,{}
25788,ECON,116D,17,Discussion Section,Th 1.30-2.20,Th 1:30pm-2:20pm,,Th 1:30pm-2:20pm,"{'Thursday': ('13:30', '14:20', '')}"
25789,ECON,116D,18,Discussion Section,Th 2.30-3.20,Th 2:30pm-3:20pm,,Th 2:30pm-3:20pm,"{'Thursday': ('14:30', '15:20', '')}"
24896,ECON,117D,01,Discussion Section,,,,,{}
24897,ECON,117D,02,Discussion Section,,,,,{}
24898,ECON,117D,03,Discussion Section,Th 4.00-4.50,Th 4:00pm-4:50pm,,Th 4:00pm-4:50pm,"{'Thursday': ('16:00', '16:50', '')}"
24899,ECON,117D,04,Discussion Section,Th 5.00-5.50,Th 5:00pm-5:50pm,,Th 5:00pm-5:50pm,"{'Thursday': ('17:00', '17:50', '')}"
24900,ECON,117D,05,Discussion Section,Th 7.00-7.50p,Th 7:00pm-7:50pm,,Th 7:00pm-7:50pm,"{'Thursday': ('19:00', '19:50', '')}"
24901,ECON,117D,06,Discussion Section,Th 8.00-8.50p,Th 8:00pm-8:50pm,,Th 8:00pm-8:50pm,"{'Thursday': ('20:00', '20:50', '')}"
24902,ECON,117D,07,Discussion Section,F 9.25-10.15,F 9:25am-10:15am,,F 9:25am-10:15am,"{'Friday': ('9:25', '10:15', '')}"
24903,ECON,117D,08,Discussion Section,F 10.30-11.20,F 10:30am-11:20am,,F 10:30am-11:20am,"{'Friday': ('10:30', '11:20', '')}"
24904,ECON,117D,09,Discussion Section,,,,,{}
24905,ECON,117D,10,Discussion Section,F 11.35-12.25,F 11:35am-12:25am,,F 11:35am-12:25am,"{'Friday': ('11:35', '12:25', '')}"
24906,ECON,117D,11,Discussion Section,F 1.30-2.20,F 1:30pm-2:20pm,,F 1:30pm-2:20pm,"{'Friday': ('13:30', '14:20', '')}"
24907,ECON,117D,12,Discussion Section,F 2.30-3.20,F 2:30pm-3:20pm,,F 2:30pm-3:20pm,"{'Friday': ('14:30', '15:20', '')}"
24908,ECON,117D,13,Discussion Section,Th 7.00-7.50p,Th 7:00pm-7:50pm,,Th 7:00pm-7:50pm,"{'Thursday': ('19:00', '19:50', '')}"
24909,ECON,117D,14,Discussion Section,Th 8.00-8.50p,Th 8:00pm-8:50pm,,Th 8:00pm-8:50pm,"{'Thursday': ('20:00', '20:50', '')}"
25755,ECON,117D,15,Discussion Section,F 10.30-11.20,F 10:30am-11:20am,,F 10:30am-11:20am,"{'Friday': ('10:30', '11:20', '')}"
25756,ECON,117D,16,Discussion Section,F 11.35-12.25,F 11:35am-12:25am,,F 11:35am-12:25am,"{'Friday': ('11:35', '12:25', '')}"
25757,ECON,117D,17,Discussion Section,F 1.30-2.20,F 1:30pm-2:20pm,,F 1:30pm-2:20pm,"{'Friday': ('13:30', '14:20', '')}"
24922,ECON,121D,01,Discussion Section,Th 4.00-4.50,Th 4:00pm-4:50pm,,Th 4:00pm-4:50pm,"{'Thursday': ('16:00', '16:50', '')}"
24923,ECON,121D,02,Discussion Section,Th 5.00-5.50,Th 5:00pm-5:50pm,,Th 5:00pm-5:50pm,"{'Thursday': ('17:00', '17:50', '')}"
24924,ECON,121D,03,Discussion Section,Th 7.00-7.50p,Th 7:00pm-7:50pm,,Th 7:00pm-7:50pm,"{'Thursday': ('19:00', '19:50', '')}"
24925,ECON,121D,04,Discussion Section,Th 8.00-8.50p,Th 8:00pm-8:50pm,,Th 8:00pm-8:50pm,"{'Thursday': ('20:00', '20:50', '')}"
24926,ECON,121D,05,Discussion Section,,,,,{}
24927,ECON,121D,06,Discussion Section,,,,,{}
24928,ECON,121D,07,Discussion Section,F 9.25-10.15,F 9:25am-10:15am,,F 9:25am-10:15am,"{'Friday': ('9:25', '10:15', '')}"
24929,ECON,121D,08,Discussion Section,F 10.30-11.20,F 10:30am-11:20am,,F 10:30am-11:20am,"{'Friday': ('10:30', '11:20', '')}"
24930,ECON,121D,09,Discussion Section,F 11.35-12.25,F 11:35am-12:25am,,F 11:35am-12:25am,"{'Friday': ('11:35', '12:25', '')}"
24931,ECON,121D,10,Discussion Section,F 1.30-2.20,F 1:30pm-2:20pm,,F 1:30pm-2:20pm,"{'Friday': ('13:30', '14:20', '')}"
24932,ECON,121D,11,Discussion Section,F 2.30-3.20,F 2:30pm-3:20pm,,F 2:30pm-3:20pm,"{'Friday': ('14:30', '15:20', '')}"
24933,ECON,121D,12,Discussion Section,Th 4.00-4.50,Th 4:00pm-4:50pm,,Th 4:00pm-4:50pm,"{'Thursday': ('16:00', '16:50', '')}"
24934,ECON,121D,13,Discussion Section,Th 5.00-5.50,Th 5:00pm-5:50pm,,Th 5:00pm-5:50pm,"{'Thursday': ('17:00', '17:50', '')}"
24935,ECON,121D,14,Discussion Section,Th 7.00-7.50p,Th 7:00pm-7:50pm,,Th 7:00pm-7:50pm,"{'Thursday': ('19:00', '19:50', '')}"
24936,ECON,121D,15,Discussion Section,Th 8.00-8.50p,Th 8:00pm-8:50pm,,Th 8:00pm-8:50pm,"{'Thursday': ('20:00', '20:50', '')}"
24937,ECON,121D,16,Discussion Section,,,,,{}
25758,ECON,121D,17,Discussion Section,,,,,{}
25759,ECON,121D,18,Discussion Section,,,,,{}
25790,ECON,121D,19,Discussion Section,,,,,{}
24910,ECON,122D,01,Discussion Section,W 7.00-7.50p,W 7:00pm-7:50pm,,W 7:00pm-7:50pm,"{'Wednesday': ('19:00', '19:50', '')}"
24911,ECON,122D,02,Discussion Section,,,,,{}
24912,ECON,122D,03,Discussion Section,Th 4.00-4.50,Th 4:00pm-4:50pm,,Th 4:00pm-4:50pm,"{'Thursday': ('16:00', '16:50', '')}"
