section_crn,subject,number,section,info,time,times_summary,locations_summary,times_long_summary,times_by_day
15165,ECON,117D,09,Discussion Section,F 11.35-12.25 ONLINE,F 11:35am-12:25am,ONLINE,F 11:35am-12:25am in ONLINE,"{'Friday': ('11:35', '12:25', 'ONLINE')}"
15166,ECON,117D,10,Discussion Section,F 1.30-2.20 ONLINE,F 1:30pm-2:20pm,ONLINE,F 1:30pm-2:20pm in ONLINE,"{'Friday': ('13:30', '14:20', 'ONLINE')}"
15167,ECON,117D,11,Discussion Section,F 4.00-4.50 ONLINE,F 4:00pm-4:50pm,ONLINE,F 4:00pm-4:50pm in ONLINE,"{'Friday': ('16:00', '16:50', 'ONLINE')}"
15168,ECON,117D,12,Discussion Section,F 5.00-5.50 ONLINE,F 5:00pm-5:50pm,ONLINE,F 5:00pm-5:50pm in ONLINE,"{'Friday': ('17:00', '17:50', 'ONLINE')}"
15169,ECON,121D,01,Discussion Section,Th 3.30-4.20 ONLINE,Th 3:30pm-4:20pm,ONLINE,Th 3:30pm-4:20pm in ONLINE,"{'Thursday': ('15:30', '16:20', 'ONLINE')}"
15170,ECON,121D,02,Discussion Section,Th 4.30-5.20 ONLINE,Th 4:30pm-5:20pm,ONLINE,Th 4:30pm-5:20pm in ONLINE,"{'Thursday': ('16:30', '17:20', 'ONLINE')}"
15171,ECON,121D,03,Discussion Section,Th 7.00-7.50p ONLINE,Th 7:00pm-7:50pm,ONLINE,Th 7:00pm-7:50pm in ONLINE,"{'Thursday': ('19:00', '19:50', 'ONLINE')}"
15172,ECON,121D,04,Discussion Section,Th 8.00-8.50p ONLINE,Th 8:00pm-8:50pm,ONLINE,Th 8:00pm-8:50pm in ONLINE,"{'Thursday': ('20:00', '20:50', 'ONLINE')}"
15173,ECON,121D,05,Discussion Section,F 8.20-9.10 ONLINE,F 8:20am-9:10am,ONLINE,F 8:20am-9:10am in ONLINE,"{'Friday': ('8:20', '9:10', 'ONLINE')}"
15174,ECON,121D,06,Discussion Section,F 9.25-10.15 ONLINE,F 9:25am-10:15am,ONLINE,F 9:25am-10:15am in ONLINE,"{'Friday': ('9:25', '10:15', 'ONLINE')}"
15175,ECON,121D,07,Discussion Section,F 10.30-11.20 ONLINE,F 10:30am-11:20am,ONLINE,F 10:30am-11:20am in ONLINE,"{'Friday': ('10:30', '11:20', 'ONLINE')}"
15176,ECON,121D,08,Discussion Section,F 11.35-12.25 ONLINE,F 11:35am-12:25am,ONLINE,F 11:35am-12:25am in ONLINE,"{'Friday': ('11:35', '12:25', 'ONLINE')}"
15177,ECON,121D,09,Discussion Section,Th 7.00-7.50p ONLINE,Th 7:00pm-7:50pm,ONLINE,Th 7:00pm-7:50pm in ONLINE,"{'Thursday': ('19:00', '19:50', 'ONLINE')}"
15178,ECON,121D,10,Discussion Section,Th 8.00-8.50p ONLINE,Th 8:00pm-8:50pm,ONLINE,Th 8:00pm-8:50pm in ONLINE,"{'Thursday': ('20:00', '20:50', 'ONLINE')}"
15179,ECON,121D,11,Discussion Section,,,,,{}
15180,ECON,121D,12,Discussion Section,,,,,{}
15181,ECON,121D,13,Discussion Section,F 10.30-11.20 ONLINE,F 10:30am-11:20am,ONLINE,F 10:30am-11:20am in ONLINE,"{'Friday': ('10:30', '11:20', 'ONLINE')}"
15182,ECON,121D,14,Discussion Section,F 11.35-12.25 ONLINE,F 11:35am-12:25am,ONLINE,F 11:35am-12:25am in ONLINE,"{'Friday': ('11:35', '12:25', 'ONLINE')}"
15840,ECON,121D,15,Discussion Section,Th 7.00-7.50p,Th 7:00pm-7:50pm,,Th 7:00pm-7:50pm,"{'Thursday': ('19:00', '19:50', '')}"
15841,ECON,121D,16,Discussion Section,Th 8.00-8.50p,Th 8:00pm-8:50pm,,Th 8:00pm-8:50pm,"{'Thursday': ('20:00', '20:50', '')}"
15183,ECON,122D,01,Discussion Section,Th 4.00-4.50 ONLINE,Th 4:00pm-4:50pm,ONLINE,Th 4:00pm-4:50pm in ONLINE,"{'Thursday': ('16:00', '16:50', 'ONLINE')}"
15184,ECON,122D,02,Discussion Section,Th 5.00-5.50 ONLINE,Th 5:00pm-5:50pm,ONLINE,Th 5:00pm-5:50pm in ONLINE,"{'Thursday': ('17:00', '17:50', 'ONLINE')}"
15185,ECON,122D,03,Discussion Section,Th 7.00-7.50p ONLINE,Th 7:00pm-7:50pm,ONLINE,Th 7:00pm-7:50pm in ONLINE,"{'Thursday': ('19:00', '19:50', 'ONLINE')}"
15186,ECON,122D,04,Discussion Section,Th 8.00-8.50p ONLINE,Th 8:00pm-8:50pm,ONLINE,Th 8:00pm-8:50pm in ONLINE,"{'Thursday': ('20:00', '20:50', 'ONLINE')}"
15187,ECON,122D,05,Discussion Section,F 8.20-9.10 ONLINE,F 8:20am-9:10am,ONLINE,F 8:20am-9:10am in ONLINE,"{'Friday': ('8:20', '9:10', 'ONLINE')}"
15188,ECON,122D,06,Discussion Section,F 9.25-10.15 ONLINE,F 9:25am-10:15am,ONLINE,F 9:25am-10:15am in ONLINE,"{'Friday': ('9:25', '10:15', 'ONLINE')}"
15189,ECON,122D,07,Discussion Section,F 10.30-11.20 ONLINE,F 10:30am-11:20am,ONLINE,F 10:30am-11:20am in ONLINE,"{'Friday': ('10:30', '11:20', 'ONLINE')}"
15190,ECON,122D,08,Discussion Section,F 11.35-12.25 ONLINE,F 11:35am-12:25am,ONLINE,F 11:35am-12:25am in ONLINE,"{'Friday': ('11:35', '12:25', 'ONLINE')}"
15191,ECON,122D,09,Discussion Section,Th 4.00-4.50 ONLINE,Th 4:00pm-4:50pm,ONLINE,Th 4:00pm-4:50pm in ONLINE,"{'Thursday': ('16:00', '16:50', 'ONLINE')}"
15192,ECON,122D,10,Discussion Section,Th 5.00-5.50 ONLINE,Th 5:00pm-5:50pm,ONLINE,Th 5:00pm-5:50pm in ONLINE,"{'Thursday': ('17:00', '17:50', 'ONLINE')}"
15193,ECON,122D,11,Discussion Section,F 10.30-11.20 ONLINE,F 10:30am-11:20am,ONLINE,F 10:30am-11:20am in ONLINE,"{'Friday': ('10:30', '11:20', 'ONLINE')}"
15194,ECON,122D,12,Discussion Section,F 11.35-12.25 ONLINE,F 11:35am-12:25am,ONLINE,F 11:35am-12:25am in ONLINE,"{'Friday': ('11:35', '12:25', 'ONLINE')}"
15195,ECON,135D,01,Discussion Section,F 10.30-11.20 ONLINE,F 10:30am-11:20am,ONLINE,F 10:30am-11:20am in ONLINE,"{'Friday': ('10:30', '11:20', 'ONLINE')}"
15196,ECON,135D,02,Discussion Section,F 11.35-12.25 ONLINE,F 11:35am-12:25am,ONLINE,F 11:35am-12:25am in ONLINE,"{'Friday': ('11:35', '12:25', 'ONLINE')}"
15201,ECON,251D,01,Discussion Section,M 1.30-2.20 ONLINE,M 1:30pm-2:20pm,ONLINE,M 1:30pm-2:20pm in ONLINE,"{'Monday': ('13:30', '14:20', 'ONLINE')}"
15202,ECON,251D,02,Discussion Section,M 2.30-3.20 ONLINE,M 2:30pm-3:20pm,ONLINE,M 2:30pm-3:20pm in ONLINE,"{'Monday': ('14:30', '15:20', 'ONLINE')}"
15203,ECON,251D,03,Discussion Section,T 7.00-7.50p ONLINE,T 7:00pm-7:50pm,ONLINE,T 7:00pm-7:50pm in ONLINE,"{'Tuesday': ('19:00', '19:50', 'ONLINE')}"
15204,ECON,251D,04,Discussion Section,T 4.00-4.50 ONLINE,T 4:00pm-4:50pm,ONLINE,T 4:00pm-4:50pm in ONLINE,"{'Tuesday': ('16:00', '16:50', 'ONLINE')}"
15205,ECON,251D,05,Discussion Section,W 3.30-4.20 ONLINE,W 3:30pm-4:20pm,ONLINE,W 3:30pm-4:20pm in ONLINE,"{'Wednesday': ('15:30', '16:20', 'ONLINE')}"
15206,ECON,251D,06,Discussion Section,W 4.30-5.20 ONLINE,W 4:30pm-5:20pm,ONLINE,W 4:30pm-5:20pm in ONLINE,"{'Wednesday': ('16:30', '17:20', 'ONLINE')}"
15980,ECON,251D,07,Discussion Section,W 9.25-10.15,W 9:25am-10:15am,,W 9:25am-10:15am,"{'Wednesday': ('9:25', '10:15', '')}"
15981,ECON,251D,08,Discussion Section,W 10.30-11.20,W 10:30am-11:20am,,W 10:30am-11:20am,"{'Wednesday': ('10:30', '11:20', '')}"
16120,ECON,251D,09,Discussion Section,T 7.00-7.50p,T 7:00pm-7:50pm,,T 7:00pm-7:50pm,"{'Tuesday': ('19:00', '19:50', '')}"
16121,ECON,251D,10,Discussion Section,T 8.00-8.50p,T 8:00pm-8:50pm,,T 8:00pm-8:50pm,"{'Tuesday': ('20:00', '20:50', '')}"
15197,ECON,350D,01,Discussion Section,Th 7.00-7.50p ONLINE,Th 7:00pm-7:50pm,ONLINE,Th 7:00pm-7:50pm in ONLINE,"{'Thursday': ('19:00', '19:50', 'ONLINE')}"
15198,ECON,350D,02,Discussion Section,Th 8.00-8.50p ONLINE,Th 8:00pm-8:50pm,ONLINE,Th 8:00pm-8:50pm in ONLINE,"{'Thursday': ('20:00', '20:50', 'ONLINE')}"
15199,ECON,350D,03,Discussion Section,F 10.30-11.20 ONLINE,F 10:30am-11:20am,ONLINE,F 10:30am-11:20am in ONLINE,"{'Friday': ('10:30', '11:20', 'ONLINE')}"
15200,ECON,350D,04,Discussion Section,F 11.35-12.25 ONLINE,F 11:35am-12:25am,ONLINE,F 11:35am-12:25am in ONLINE,"{'Friday': ('11:35', '12:25', 'ONLINE')}"
15086,EDST,130D,01,Discussion Section,F 9.25-10.15 ONLINE,F 9:25am-10:15am,ONLINE,F 9:25am-10:15am in ONLINE,"{'Friday': ('9:25', '10:15', 'ONLINE')}"
15090,EDST,130D,02,Discussion Section,Th 1.30-2.20 ONLINE,Th 1:30pm-2:20pm,ONLINE,Th 1:30pm-2:20pm in ONLINE,"{'Thursday': ('13:30', '14:20', 'ONLINE')}"
15094,EDST,130D,03,Discussion Section,W 4.00-4.50 ONLINE,W 4:00pm-4:50pm,ONLINE,W 4:00pm-4:50pm in ONLINE,"{'Wednesday': ('16:00', '16:50', 'ONLINE')}"
15098,EDST,130D,04,Discussion Section,Th 7.00-7.50p ONLINE,Th 7:00pm-7:50pm,ONLINE,Th 7:00pm-7:50pm in ONLINE,"{'Thursday': ('19:00', '19:50', 'ONLINE')}"
15102,EDST,130D,05,Discussion Section,W 1.30-2.20 ONLINE,W 1:30pm-2:20pm,ONLINE,W 1:30pm-2:20pm in ONLINE,"{'Wednesday': ('13:30', '14:20', 'ONLINE')}"
15106,EDST,130D,06,Discussion Section,F 2.30-3.20 ONLINE,F 2:30pm-3:20pm,ONLINE,F 2:30pm-3:20pm in ONLINE,"{'Friday': ('14:30', '15:20', 'ONLINE')}"
15110,EDST,130D,07,Discussion Section,W 8.00-8.50p ONLINE,W 8:00pm-8:50pm,ONLINE,W 8:00pm-8:50pm in ONLINE,"{'Wednesday': ('20:00', '20:50', 'ONLINE')}"
15114,EDST,130D,08,Discussion Section,Th 10.30-11.20 ONLINE,Th 10:30am-11:20am,ONLINE,Th 10:30am-11:20am in ONLINE,"{'Thursday': ('10:30', '11:20', 'ONLINE')}"
15757,EDST,130D,09,Discussion Section,Th 3.30-4.20,Th 3:30pm-4:20pm,,Th 3:30pm-4:20pm,"{'Thursday': ('15:30', '16:20', '')}"
15761,EDST,130D,10,Discussion Section,Th 8.00-8.50p,Th 8:00pm-8:50pm,,Th 8:00pm-8:50pm,"{'Thursday': ('20:00', '20:50', '')}"
15601,EDST,144D,01,Discussion Section,M 2.30-3.20 ONLINE,M 2:30pm-3:20pm,ONLINE,M 2:30pm-3:20pm in ONLINE,"{'Monday': ('14:30', '15:20', 'ONLINE')}"
15605,EDST,144D,02,Discussion Section,W 2.30-3.20 ONLINE,W 2:30pm-3:20pm,ONLINE,W 2:30pm-3:20pm in ONLINE,"{'Wednesday': ('14:30', '15:20', 'ONLINE')}"
15609,EDST,144D,03,Discussion Section,M 2.30-3.20 ONLINE,M 2:30pm-3:20pm,ONLINE,M 2:30pm-3:20pm in ONLINE,"{'Monday': ('14:30', '15:20', 'ONLINE')}"
15613,EDST,144D,04,Discussion Section,W 2.30-3.20 ONLINE,W 2:30pm-3:20pm,ONLINE,W 2:30pm-3:20pm in ONLINE,"{'Wednesday': ('14:30', '15:20', 'ONLINE')}"
15819,EDST,237D,01,Discussion Section,W 5.00-5.50,W 5:00pm-5:50pm,,W 5:00pm-5:50pm,"{'Wednesday': ('17:00', '17:50', '')}"
15025,ENGL,127D,01,Discussion Section,,,,,{}
15385,ENGL,154D,01,Discussion Section,Th 5.00-5.50 ONLINE,Th 5:00pm-5:50pm,ONLINE,Th 5:00pm-5:50pm in ONLINE,"{'Thursday': ('17:00', '17:50', 'ONLINE')}"
15389,ENGL,154D,02,Discussion Section,F 2.30-3.20 ONLINE,F 2:30pm-3:20pm,ONLINE,F 2:30pm-3:20pm in ONLINE,"{'Friday': ('14:30', '15:20', 'ONLINE')}"
15834,ENGL,183D,01,Discussion Section,Th 5.00-5.50,Th 5:00pm-5:50pm,,Th 5:00pm-5:50pm,"{'Thursday': ('17:00', '17:50', '')}"
15835,ENGL,183D,02,Discussion Section,Th 7.00-7.50p,Th 7:00pm-7:50pm,,Th 7:00pm-7:50pm,"{'Thursday': ('19:00', '19:50', '')}"
15836,ENGL,183D,03,Discussion Section,F 11.35-12.25,F 11:35am-12:25am,,F 11:35am-12:25am,"{'Friday': ('11:35', '12:25', '')}"
15590,ENGL,187D,01,Discussion Section,W 4.00-4.50 ONLINE,W 4:00pm-4:50pm,ONLINE,W 4:00pm-4:50pm in ONLINE,"{'Wednesday': ('16:00', '16:50', 'ONLINE')}"
15592,ENGL,187D,02,Discussion Section,Th 9.25-10.15 ONLINE,Th 9:25am-10:15am,ONLINE,Th 9:25am-10:15am in ONLINE,"{'Thursday': ('9:25', '10:15', 'ONLINE')}"
15594,ENGL,187D,03,Discussion Section,,,,,{}
15596,ENGL,187D,04,Discussion Section,F 10.30-11.20 ONLINE,F 10:30am-11:20am,ONLINE,F 10:30am-11:20am in ONLINE,"{'Friday': ('10:30', '11:20', 'ONLINE')}"
15994,ENGL,187D,05,Discussion Section,,,,,{}
16152,ENGL,187D,06,Discussion Section,W 4.00-4.50,W 4:00pm-4:50pm,,W 4:00pm-4:50pm,"{'Wednesday': ('16:00', '16:50', '')}"
15530,ENGL,189D,01,Discussion Section,Th 10.30-11.20 ONLINE,Th 10:30am-11:20am,ONLINE,Th 10:30am-11:20am in ONLINE,"{'Thursday': ('10:30', '11:20', 'ONLINE')}"
15531,ENGL,189D,02,Discussion Section,Th 4.00-4.50 ONLINE,Th 4:00pm-4:50pm,ONLINE,Th 4:00pm-4:50pm in ONLINE,"{'Thursday': ('16:00', '16:50', 'ONLINE')}"
14826,ENGL,305D,01,Discussion Section,F 10.00-10.50p ONLINE,F 10:00pm-10:50pm,ONLINE,F 10:00pm-10:50pm in ONLINE,"{'Friday': ('22:00', '22:50', 'ONLINE')}"
15373,EP&E,295D,01,Discussion Section,W 4.30-5.20 ONLINE,W 4:30pm-5:20pm,ONLINE,W 4:30pm-5:20pm in ONLINE,"{'Wednesday': ('16:30', '17:20', 'ONLINE')}"
15375,EP&E,295D,02,Discussion Section,Th 10.30-11.20 ONLINE,Th 10:30am-11:20am,ONLINE,Th 10:30am-11:20am in ONLINE,"{'Thursday': ('10:30', '11:20', 'ONLINE')}"
15377,EP&E,295D,03,Discussion Section,F 10.30-11.20 ONLINE,F 10:30am-11:20am,ONLINE,F 10:30am-11:20am in ONLINE,"{'Friday': ('10:30', '11:20', 'ONLINE')}"
15646,ER&M,127D,01,Discussion Section,T 4.00-4.50 ONLINE,T 4:00pm-4:50pm,ONLINE,T 4:00pm-4:50pm in ONLINE,"{'Tuesday': ('16:00', '16:50', 'ONLINE')}"
15650,ER&M,127D,02,Discussion Section,Th 8.00-8.50p ONLINE,Th 8:00pm-8:50pm,ONLINE,Th 8:00pm-8:50pm in ONLINE,"{'Thursday': ('20:00', '20:50', 'ONLINE')}"
15654,ER&M,127D,03,Discussion Section,Th 9.25-10.15 ONLINE,Th 9:25am-10:15am,ONLINE,Th 9:25am-10:15am in ONLINE,"{'Thursday': ('9:25', '10:15', 'ONLINE')}"
15658,ER&M,127D,04,Discussion Section,Th 1.30-2.20 ONLINE,Th 1:30pm-2:20pm,ONLINE,Th 1:30pm-2:20pm in ONLINE,"{'Thursday': ('13:30', '14:20', 'ONLINE')}"
15662,ER&M,127D,05,Discussion Section,W 2.30-3.20,W 2:30pm-3:20pm,,W 2:30pm-3:20pm,"{'Wednesday': ('14:30', '15:20', '')}"
15666,ER&M,127D,06,Discussion Section,Th 1.30-2.20,Th 1:30pm-2:20pm,,Th 1:30pm-2:20pm,"{'Thursday': ('13:30', '14:20', '')}"
15602,ER&M,211D,01,Discussion Section,M 2.30-3.20 ONLINE,M 2:30pm-3:20pm,ONLINE,M 2:30pm-3:20pm in ONLINE,"{'Monday': ('14:30', '15:20', 'ONLINE')}"
15606,ER&M,211D,02,Discussion Section,W 2.30-3.20 ONLINE,W 2:30pm-3:20pm,ONLINE,W 2:30pm-3:20pm in ONLINE,"{'Wednesday': ('14:30', '15:20', 'ONLINE')}"
15610,ER&M,211D,03,Discussion Section,M 2.30-3.20 ONLINE,M 2:30pm-3:20pm,ONLINE,M 2:30pm-3:20pm in ONLINE,"{'Monday': ('14:30', '15:20', 'ONLINE')}"
15614,ER&M,211D,04,Discussion Section,W 2.30-3.20 ONLINE,W 2:30pm-3:20pm,ONLINE,W 2:30pm-3:20pm in ONLINE,"{'Wednesday': ('14:30', '15:20', 'ONLINE')}"
15690,ER&M,214D,01,Discussion Section,Th 1.30-2.20 ONLINE,Th 1:30pm-2:20pm,ONLINE,Th 1:30pm-2:20pm in ONLINE,"{'Thursday': ('13:30', '14:20', 'ONLINE')}"
15694,ER&M,214D,02,Discussion Section,Th 2.30-3.20 ONLINE,Th 2:30pm-3:20pm,ONLINE,Th 2:30pm-3:20pm in ONLINE,"{'Thursday': ('14:30', '15:20', 'ONLINE')}"
15698,ER&M,214D,03,Discussion Section,Th 1.30-2.20 ONLINE,Th 1:30pm-2:20pm,ONLINE,Th 1:30pm-2:20pm in ONLINE,"{'Thursday': ('13:30', '14:20', 'ONLINE')}"
15702,ER&M,214D,04,Discussion Section,Th 2.30-3.20 ONLINE,Th 2:30pm-3:20pm,ONLINE,Th 2:30pm-3:20pm in ONLINE,"{'Thursday': ('14:30', '15:20', 'ONLINE')}"
15706,ER&M,214D,05,Discussion Section,F 1.30-2.20 ONLINE,F 1:30pm-2:20pm,ONLINE,F 1:30pm-2:20pm in ONLINE,"{'Friday': ('13:30', '14:20', 'ONLINE')}"
15710,ER&M,214D,06,Discussion Section,F 2.30-3.20 ONLINE,F 2:30pm-3:20pm,ONLINE,F 2:30pm-3:20pm in ONLINE,"{'Friday': ('14:30', '15:20', 'ONLINE')}"
15714,ER&M,214D,07,Discussion Section,,,,,{}
15718,ER&M,214D,08,Discussion Section,Th 4.30-5.20 ONLINE,Th 4:30pm-5:20pm,ONLINE,Th 4:30pm-5:20pm in ONLINE,"{'Thursday': ('16:30', '17:20', 'ONLINE')}"
15722,ER&M,214D,09,Discussion Section,Th 7.00-7.50p ONLINE,Th 7:00pm-7:50pm,ONLINE,Th 7:00pm-7:50pm in ONLINE,"{'Thursday': ('19:00', '19:50', 'ONLINE')}"
15726,ER&M,214D,10,Discussion Section,Th 9.00-9.50p ONLINE,Th 9:00pm-9:50pm,ONLINE,Th 9:00pm-9:50pm in ONLINE,"{'Thursday': ('21:00', '21:50', 'ONLINE')}"
14472,ER&M,228D,01,Discussion Section,M 1.30-2.20 ONLINE,M 1:30pm-2:20pm,ONLINE,M 1:30pm-2:20pm in ONLINE,"{'Monday': ('13:30', '14:20', 'ONLINE')}"
14474,ER&M,228D,02,Discussion Section,W 3.30-4.20 ONLINE,W 3:30pm-4:20pm,ONLINE,W 3:30pm-4:20pm in ONLINE,"{'Wednesday': ('15:30', '16:20', 'ONLINE')}"
14476,ER&M,228D,03,Discussion Section,Th 3.30-4.20 ONLINE,Th 3:30pm-4:20pm,ONLINE,Th 3:30pm-4:20pm in ONLINE,"{'Thursday': ('15:30', '16:20', 'ONLINE')}"
15898,ER&M,228D,04,Discussion Section,W 5.00-5.50,W 5:00pm-5:50pm,,W 5:00pm-5:50pm,"{'Wednesday': ('17:00', '17:50', '')}"
15900,ER&M,228D,05,Discussion Section,F 11.35-12.25,F 11:35am-12:25am,,F 11:35am-12:25am,"{'Friday': ('11:35', '12:25', '')}"
15856,ER&M,231D,01,Discussion section,,,,,{}
15850,ER&M,231D,02,Discussion section,,,,,{}
15851,ER&M,231D,03,Discussion section,,,,,{}
15852,ER&M,231D,04,Discussion section,,,,,{}
15857,ER&M,231D,05,Discussion section,,,,,{}
15853,ER&M,231D,06,Discussion section,,,,,{}
15854,ER&M,231D,07,Discussion section,,,,,{}
15855,ER&M,231D,08,Discussion section,,,,,{}
15469,ER&M,241D,01,Discussion Section,F 9.25-10.15 ONLINE,F 9:25am-10:15am,ONLINE,F 9:25am-10:15am in ONLINE,"{'Friday': ('9:25', '10:15', 'ONLINE')}"
15472,ER&M,241D,02,Discussion Section,F 10.30-11.20 ONLINE,F 10:30am-11:20am,ONLINE,F 10:30am-11:20am in ONLINE,"{'Friday': ('10:30', '11:20', 'ONLINE')}"
15475,ER&M,241D,03,Discussion Section,F 2.30-3.20 ONLINE,F 2:30pm-3:20pm,ONLINE,F 2:30pm-3:20pm in ONLINE,"{'Friday': ('14:30', '15:20', 'ONLINE')}"
15478,ER&M,241D,04,Discussion Section,F 3.30-4.20 ONLINE,F 3:30pm-4:20pm,ONLINE,F 3:30pm-4:20pm in ONLINE,"{'Friday': ('15:30', '16:20', 'ONLINE')}"
16018,ER&M,241D,05,Discussion Section,F 10.30-11.20,F 10:30am-11:20am,,F 10:30am-11:20am,"{'Friday': ('10:30', '11:20', '')}"
16021,ER&M,241D,06,Discussion Section,F 11.35-12.25,F 11:35am-12:25am,,F 11:35am-12:25am,"{'Friday': ('11:35', '12:25', '')}"
16077,ER&M,241D,07,Discussion Section,F 11.35-12.25,F 11:35am-12:25am,,F 11:35am-12:25am,"{'Friday': ('11:35', '12:25', '')}"
16080,ER&M,241D,08,Discussion Section,F 2.30-3.20,F 2:30pm-3:20pm,,F 2:30pm-3:20pm,"{'Friday': ('14:30', '15:20', '')}"
15621,ER&M,360D,01,Discussion Section,,,,,{}
15626,ER&M,360D,02,Discussion Section,,,,,{}
15647,EVST,127D,01,Discussion Section,T 4.00-4.50 ONLINE,T 4:00pm-4:50pm,ONLINE,T 4:00pm-4:50pm in ONLINE,"{'Tuesday': ('16:00', '16:50', 'ONLINE')}"
15651,EVST,127D,02,Discussion Section,Th 8.00-8.50p ONLINE,Th 8:00pm-8:50pm,ONLINE,Th 8:00pm-8:50pm in ONLINE,"{'Thursday': ('20:00', '20:50', 'ONLINE')}"
15655,EVST,127D,03,Discussion Section,Th 9.25-10.15 ONLINE,Th 9:25am-10:15am,ONLINE,Th 9:25am-10:15am in ONLINE,"{'Thursday': ('9:25', '10:15', 'ONLINE')}"
15659,EVST,127D,04,Discussion Section,Th 1.30-2.20 ONLINE,Th 1:30pm-2:20pm,ONLINE,Th 1:30pm-2:20pm in ONLINE,"{'Thursday': ('13:30', '14:20', 'ONLINE')}"
15663,EVST,127D,05,Discussion Section,W 2.30-3.20,W 2:30pm-3:20pm,,W 2:30pm-3:20pm,"{'Wednesday': ('14:30', '15:20', '')}"
15667,EVST,127D,06,Discussion Section,Th 1.30-2.20,Th 1:30pm-2:20pm,,Th 1:30pm-2:20pm,"{'Thursday': ('13:30', '14:20', '')}"
15603,EVST,144D,01,Discussion Section,M 2.30-3.20 ONLINE,M 2:30pm-3:20pm,ONLINE,M 2:30pm-3:20pm in ONLINE,"{'Monday': ('14:30', '15:20', 'ONLINE')}"
15607,EVST,144D,02,Discussion Section,W 2.30-3.20 ONLINE,W 2:30pm-3:20pm,ONLINE,W 2:30pm-3:20pm in ONLINE,"{'Wednesday': ('14:30', '15:20', 'ONLINE')}"
15611,EVST,144D,03,Discussion Section,M 2.30-3.20 ONLINE,M 2:30pm-3:20pm,ONLINE,M 2:30pm-3:20pm in ONLINE,"{'Monday': ('14:30', '15:20', 'ONLINE')}"
15615,EVST,144D,04,Discussion Section,W 2.30-3.20 ONLINE,W 2:30pm-3:20pm,ONLINE,W 2:30pm-3:20pm in ONLINE,"{'Wednesday': ('14:30', '15:20', 'ONLINE')}"
15406,EVST,223D,01,Discussion Section,T 2.30-3.20 ONLINE,T 2:30pm-3:20pm,ONLINE,T 2:30pm-3:20pm in ONLINE,"{'Tuesday': ('14:30', '15:20', 'ONLINE')}"
15408,EVST,223D,02,Discussion Section,W 1.30-2.20 ONLINE,W 1:30pm-2:20pm,ONLINE,W 1:30pm-2:20pm in ONLINE,"{'Wednesday': ('13:30', '14:20', 'ONLINE')}"
14886,F&ES,315D,01,Discussion Section,M 1.30-2.20,M 1:30pm-2:20pm,,M 1:30pm-2:20pm,"{'Monday': ('13:30', '14:20', '')}"
14888,F&ES,315D,02,Discussion Section,M 7.00-7.50p,M 7:00pm-7:50pm,,M 7:00pm-7:50pm,"{'Monday': ('19:00', '19:50', '')}"
14890,F&ES,315D,03,Discussion Section,T 9.25-10.15,T 9:25am-10:15am,,T 9:25am-10:15am,"{'Tuesday': ('9:25', '10:15', '')}"
14892,F&ES,315D,04,Discussion Section,T 10.30-11.20,T 10:30am-11:20am,,T 10:30am-11:20am,"{'Tuesday': ('10:30', '11:20', '')}"
14894,F&ES,315D,05,Discussion Section,T 4.00-4.50,T 4:00pm-4:50pm,,T 4:00pm-4:50pm,"{'Tuesday': ('16:00', '16:50', '')}"
14896,F&ES,315D,06,Discussion Section,T 7.00-7.50p,T 7:00pm-7:50pm,,T 7:00pm-7:50pm,"{'Tuesday': ('19:00', '19:50', '')}"
14898,F&ES,315D,07,Discussion Section,,,,,{}
15679,FILM,150D,01,Discussion Section,,,,,{}
15680,FILM,150D,02,Discussion Section,,,,,{}
15681,FILM,150D,03,Discussion Section,,,,,{}
15682,FILM,150D,04,Discussion Section,Th 1.30-2.20 ONLINE,Th 1:30pm-2:20pm,ONLINE,Th 1:30pm-2:20pm in ONLINE,"{'Thursday': ('13:30', '14:20', 'ONLINE')}"
15683,FILM,150D,05,Discussion Section,Th 3.30-4.20 ONLINE,Th 3:30pm-4:20pm,ONLINE,Th 3:30pm-4:20pm in ONLINE,"{'Thursday': ('15:30', '16:20', 'ONLINE')}"
15684,FILM,150D,06,Discussion Section,F 1.30-2.20 ONLINE,F 1:30pm-2:20pm,ONLINE,F 1:30pm-2:20pm in ONLINE,"{'Friday': ('13:30', '14:20', 'ONLINE')}"
15678,FILM,150D,07,Discussion Section,F 11.35-12.25 ONLINE,F 11:35am-12:25am,ONLINE,F 11:35am-12:25am in ONLINE,"{'Friday': ('11:35', '12:25', 'ONLINE')}"
15576,FILM,307D,01,Discussion Section,F 7.00-7.50p ONLINE,F 7:00pm-7:50pm,ONLINE,F 7:00pm-7:50pm in ONLINE,"{'Friday': ('19:00', '19:50', 'ONLINE')}"
15573,FILM,307D,02,Discussion Section,F 5.00-5.50 ONLINE,F 5:00pm-5:50pm,ONLINE,F 5:00pm-5:50pm in ONLINE,"{'Friday': ('17:00', '17:50', 'ONLINE')}"
15978,FILM,307D,03,Discussion Section,F 10.30-11.20,F 10:30am-11:20am,,F 10:30am-11:20am,"{'Friday': ('10:30', '11:20', '')}"
15386,FREN,216D,01,Discussion Section,Th 5.00-5.50 ONLINE,Th 5:00pm-5:50pm,ONLINE,Th 5:00pm-5:50pm in ONLINE,"{'Thursday': ('17:00', '17:50', 'ONLINE')}"
